name,wgs_lat,wgs_lng,type_code,base_type,sub_type,category
ＵＭＥ咖啡厅,39.966482932649,116.319930017483,"50500",餐饮服务,咖啡厅,咖啡厅
天府面馆（双安店）,39.9667527081552,116.317436697179,"50100",餐饮服务,中餐厅,中餐厅
天下第一粉（双安店）,39.9667505323592,116.317528487687,"50100",餐饮服务,中餐厅,中餐厅
枫桥美食,39.966756224269,116.317689119756,"50100",餐饮服务,中餐厅,中餐厅
中国人民大学留学生食堂第二餐厅,39.9668820977345,116.308765153629,"50100",餐饮服务,中餐厅,中餐厅
亚米荟,39.9671303006464,116.318162988344,"50000",餐饮服务,餐饮相关场所,餐饮相关
久久丫鸭颈王,39.9667793014523,116.319211629326,"50000",餐饮服务,餐饮相关场所,餐饮相关
黑森林烤鱼部落户外运动主题餐厅,39.9665418036124,116.316869019926,"50118",餐饮服务,中餐厅,特色/地方风味餐厅
子园湘粤情（友谊宾馆分店）,39.9606547112022,116.314945138109,"50101",餐饮服务,中餐厅,综合酒楼
江织田日本料理（苏州桥店）,39.9628694896793,116.308639933688,"50202",餐饮服务,外国餐厅,日本料理
北京友谊宾馆友谊宫,39.9623185341132,116.312896551216,"50123",餐饮服务,中餐厅,潮州菜
北京舒美廉餐厅,39.962925926569,116.297148884425,"50100",餐饮服务,中餐厅,中餐厅
成都小吃（篱笆房路）,39.9628524128374,116.317149844882,"50102",餐饮服务,中餐厅,四川菜(川菜)
憩园,39.9550223996738,116.300549078734,"110101",风景名胜,公园广场,公园
公用电话,39.9576409702435,116.31957295462,"200200",公共设施,公用电话,公用电话
公共厕所,39.9657907308968,116.314301945919,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9553651855126,116.316378548783,"200200",公共设施,公用电话,公用电话
公用电话,39.9553521830888,116.319509389626,"200200",公共设施,公用电话,公用电话
公用电话,39.9574915197271,116.319810428259,"200200",公共设施,公用电话,公用电话
公共厕所,39.9638287926839,116.298967169818,"200300",公共设施,公共厕所,公共厕所
公用电话,39.963816113064,116.30108487762,"200200",公共设施,公用电话,公用电话
公共厕所,39.9663954662372,116.305857526688,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9536259747378,116.312845761283,"200200",公共设施,公用电话,公用电话
公用电话,39.9567874834698,116.298727533527,"200200",公共设施,公用电话,公用电话
公用电话,39.9558544736274,116.315694044252,"200200",公共设施,公用电话,公用电话
报刊亭,39.9653558093576,116.317412927904,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9652481345813,116.30985496026,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9653914635648,116.303669306143,"200200",公共设施,公用电话,公用电话
公用电话,39.9615983935585,116.317185920848,"200200",公共设施,公用电话,公用电话
公用电话,39.9593416850588,116.317080446537,"200200",公共设施,公用电话,公用电话
报刊亭,39.9594790749726,116.316351092123,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9594111253306,116.316326157484,"200300",公共设施,公共厕所,公共厕所
报刊亭,39.9533340314062,116.3112304106,"200100",公共设施,报刊亭,报刊亭
公用电话,39.9537849560508,116.313380538859,"200200",公共设施,公用电话,公用电话
报刊亭,39.9535903772791,116.313689866558,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9536840593087,116.313855481265,"200300",公共设施,公共厕所,公共厕所
公用电话,39.953648850505,116.312381799062,"200200",公共设施,公用电话,公用电话
公共厕所,39.953604277761,116.312156309582,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9537544084954,116.31419670206,"200200",公共设施,公用电话,公用电话
公用电话,39.9532567020003,116.303804547441,"200200",公共设施,公用电话,公用电话
公用电话,39.9533004911624,116.31782850007,"200200",公共设施,公用电话,公用电话
公用电话,39.9531504645495,116.317845480176,"200200",公共设施,公用电话,公用电话
报刊亭,39.9532713848432,116.302863520365,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.953032339115,116.302894485717,"200300",公共设施,公共厕所,公共厕所
公共厕所,39.9679778072425,116.314741674956,"200300",公共设施,公共厕所,公共厕所
报刊亭,39.9658968594399,116.314232090423,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9641828246339,116.30180834153,"200300",公共设施,公共厕所,公共厕所
报刊亭,39.962333043606,116.306724171406,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9634143131982,116.307642044533,"200300",公共设施,公共厕所,公共厕所
报刊亭,39.9659511403588,116.301589570959,"200100",公共设施,报刊亭,报刊亭
报刊亭,39.9667166976381,116.300685330956,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9592899544971,116.316940771807,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9664872849149,116.316618597889,"200200",公共设施,公用电话,公用电话
报刊亭,39.9662544850952,116.317563470377,"200100",公共设施,报刊亭,报刊亭
公用电话,39.9562411967063,116.305127366933,"200200",公共设施,公用电话,公用电话
报刊亭,39.9592135869472,116.317134339689,"200100",公共设施,报刊亭,报刊亭
公用电话,39.965641376032,116.30592348001,"200200",公共设施,公用电话,公用电话
报刊亭,39.966236301885,116.3192226726,"200100",公共设施,报刊亭,报刊亭
公用电话,39.9561822459255,116.300610807076,"200200",公共设施,公用电话,公用电话
公共厕所,39.9571122064165,116.297710510928,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9672473289425,116.298575522903,"200200",公共设施,公用电话,公用电话
应急避难场所,39.9678540006696,116.305532040803,"200400",公共设施,紧急避难场所,紧急避难场所
报刊亭,39.9675051842834,116.314027350005,"200100",公共设施,报刊亭,报刊亭
公用电话,39.964129815156,116.309513853938,"200200",公共设施,公用电话,公用电话
公用电话,39.9630224130457,116.306507552398,"200200",公共设施,公用电话,公用电话
公用电话,39.965461315826,116.305960423325,"200200",公共设施,公用电话,公用电话
公用电话,39.9641616791094,116.301891172874,"200200",公共设施,公用电话,公用电话
公共厕所,39.9623917649477,116.306874838194,"200300",公共设施,公共厕所,公共厕所
报刊亭,39.9636370404029,116.298827473465,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9630067888768,116.309551911533,"200300",公共设施,公共厕所,公共厕所
公共厕所,39.9532567020003,116.303804547441,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9598570381403,116.308947638058,"200200",公共设施,公用电话,公用电话
公用电话,39.961992179767,116.306110537334,"200200",公共设施,公用电话,公用电话
公用电话,39.967411903788,116.300551516721,"200200",公共设施,公用电话,公用电话
公用电话,39.9617006581323,116.301391513427,"200200",公共设施,公用电话,公用电话
公用电话,39.9636370404029,116.298827473465,"200200",公共设施,公用电话,公用电话
报刊亭,39.963816113064,116.30108487762,"200100",公共设施,报刊亭,报刊亭
报刊亭,39.9648253077311,116.300951025174,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9558869262325,116.313352337317,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9667166976381,116.300685330956,"200200",公共设施,公用电话,公用电话
公用电话,39.9532733900995,116.302860526367,"200200",公共设施,公用电话,公用电话
公用电话,39.9536617071198,116.302673867127,"200200",公共设施,公用电话,公用电话
公共厕所,39.963363108613,116.316252825629,"200300",公共设施,公共厕所,公共厕所
公用电话,39.963363108613,116.316252825629,"200200",公共设施,公用电话,公用电话
报刊亭,39.9629528520984,116.316395552376,"200100",公共设施,报刊亭,报刊亭
公用电话,39.956240117839,116.305721097438,"200200",公共设施,公用电话,公用电话
公用电话,39.9562065237481,116.307682863233,"200200",公共设施,公用电话,公用电话
报刊亭,39.956347397811,116.301659633688,"200100",公共设施,报刊亭,报刊亭
公共厕所,39.9570007083696,116.316071042397,"200300",公共设施,公共厕所,公共厕所
公用电话,39.9677474259704,116.319126701834,"200200",公共设施,公用电话,公用电话
报刊亭,39.9674159071152,116.30054952029,"200100",公共设施,报刊亭,报刊亭
公用电话,39.9600912863157,116.301070375566,"200200",公共设施,公用电话,公用电话
公用电话,39.9660929926476,116.30053072492,"200200",公共设施,公用电话,公用电话
公用电话,39.9626164699169,116.317124931549,"200200",公共设施,公用电话,公用电话
报刊亭,39.953122784307,116.303761654674,"200100",公共设施,报刊亭,报刊亭
合力金桥软件技术有限责任公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
山水控股集团有限公司,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
ＷＳＰ科进顾问集团（北京）,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
中国华大集成电路设计集团有限公司（寰太大厦西南）,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
北京天中元软件技术开发有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京航天智通科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
华夏人瑞国际教育科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京中亚创势科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
捷流技术工程（广州）有限公司,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
康普斯特软件（北京）有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
华奥物种科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
澳大利亚２１世纪国际集团有限公司北京代表处,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
北京数博视科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京中农世纪虫草科技发展中心,39.9580286951467,116.317624369881,"170203",公司企业,公司,医药公司
航天智通交通信息技术有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京市嘉豪城酒楼餐饮有限公司,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
北京阿丁特科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京兴禾旭通商贸有限公司,39.9580286951467,116.317624369881,"170207",公司企业,公司,商业贸易
寰太大厦客服中心,39.9580286951467,116.317624369881,"170200",公司企业,公司,公司
北京泛太科技发展有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京日晟昌房地产经纪有限公司,39.9651658711481,116.318427630489,"170200",公司企业,公司,公司
飞天舞时装设计坊,39.9651658711481,116.318427630489,"170200",公司企业,公司,公司
美国录音技术有限公司北京代表处,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
奥迪坚通讯系统有限公司北京办事处,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
花彩科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
荷兰商惠知股份有限公司北京代表处,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京雷梦文化发展有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京阳光加信广告有限公司,39.9648175701339,116.317026877445,"170201",公司企业,公司,广告装饰
华脉金威电子消防系统有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
春龙集团北京国际贸易公司,39.9648175701339,116.317026877445,"170207",公司企业,公司,商业贸易
阿尔特尔数据系统技术有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
纵横韬略数据技术开发有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京威通电脑技术有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
天柏宽带网络科技（北京）有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
派拉威国际公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京君伦科技有限责任公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京亿能基业科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
富勤资本,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
美国维易科精密仪器有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
宏基电脑,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
北京网际威信科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
中美金车银港汽车科技服务有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
博华资产管理有限公司,39.9648175701339,116.317026877445,"170200",公司企业,公司,公司
北京谷安天下科技有限公司,39.9648175701339,116.317026877445,"170206",公司企业,公司,网络科技
布鲁克仪器有限公司,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
北京菲尔伯环境科技有限公司,39.9544397716884,116.316614128839,"170206",公司企业,公司,网络科技
北京无限节点通信技术有限公司,39.9544397716884,116.316614128839,"170206",公司企业,公司,网络科技
百佳泰信息技术（北京）有限公司,39.9544397716884,116.316614128839,"170206",公司企业,公司,网络科技
德国马博士大药厂北京办事处,39.9544397716884,116.316614128839,"170203",公司企业,公司,医药公司
日本霓佳斯株式会社北京代表处,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
北京视宝卫星图像有限公司（中关村南大街）,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
索特自控系统（北京）有限公司,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
北京爱科思瑞技术有限公司,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
德国布鲁克ＡＸＳ有限公司北京代表处,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
台湾四〇四科技股份有限公司北京办事处,39.9544397716884,116.316614128839,"170206",公司企业,公司,网络科技
中国科协新技术开发中心,39.9553108513843,116.318120578078,"170200",公司企业,公司,公司
北京北方联合办公设备有限公司,39.9542576543149,116.317723619062,"170200",公司企业,公司,公司
Ｍａｒｋｅｔｉｎｇ　Ａｎｄ　Ｓａｌｅｓ　Ｄｅｐａｒｔｍｅｎｔ市场·营销部,39.9546649639614,116.30250708849,"170200",公司企业,公司,公司
北京东方绿景园林绿化有限公司,39.9549052513438,116.315306045049,"170200",公司企业,公司,公司
北京节点通网络技术有限公司,39.9544397716884,116.316614128839,"170206",公司企业,公司,网络科技
瑞士布鲁克公司北京代表处,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
美国布鲁克道尔顿公司北京代表处,39.9544397716884,116.316614128839,"170200",公司企业,公司,公司
经典时空科技（北京）有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京星亚金元科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
北京福瑞通科技有限公司,39.9580286951467,116.317624369881,"170206",公司企业,公司,网络科技
理工软件开发有限公司,39.9570570387804,116.316420240313,"170200",公司企业,公司,公司
现代机电技术有限公司,39.9570570387804,116.316420240313,"170200",公司企业,公司,公司
海淀园管委会国际合作处,39.9595940044511,116.315862190174,"170200",公司企业,公司,公司
清华德人生物科技有限公司,39.9595940044511,116.315862190174,"170206",公司企业,公司,网络科技
中海纪元数字技术发展有限公司（海淀科技大厦）,39.9595940044511,116.315862190174,"170206",公司企业,公司,网络科技
